series_id,observed_sales,recovered_demand,recovered_lost_demand,stockout_rate,stockout_rows,n_rows,Recovered lift over observed,Recovered share from imputation
16_622_261,43.27,49.14355,5.873552,0.20616319444444445,475,2304,0.13574189,0.119518265
6_667_715,39.02,44.31535,5.2953477,0.17274305555555555,398,2304,0.13570856,0.119492404
0_188_345,78.840004,89.53856,10.698558,0.3003472222222222,692,2304,0.13569961,0.11948548
5_6_257,53.83,61.13357,7.303569,0.1640625,378,2304,0.13567841,0.11946904
11_616_581,38.920002,44.198708,5.2787085,0.1801215277777778,415,2304,0.13562971,0.11943129
12_224_6,81.08,92.07558,10.995577,0.20833333333333334,480,2304,0.13561392,0.11941904
3_70_4,69.4,78.811005,9.411001,0.15755208333333334,363,2304,0.1356052,0.11941227
0_382_834,180.2,204.63583,24.435823,0.4244791666666667,978,2304,0.1356039,0.11941126
13_393_535,104.5,118.663284,14.163279,0.3177083333333333,732,2304,0.13553376,0.11935687
0_452_699,48.3,54.846245,6.5462456,0.18446180555555555,425,2304,0.13553303,0.11935631
6_537_631,70.69,80.2694,9.579401,0.2890625,666,2304,0.13551281,0.11934063
12_364_266,42.670002,48.44881,5.778811,0.18272569444444445,421,2304,0.13543029,0.119276635
6_476_796,114.79,130.33566,15.545662,0.2899305555555556,668,2304,0.13542697,0.11927405
0_511_41,95.37,108.28543,12.915426,0.1970486111111111,454,2304,0.1354244,0.11927206
0_190_783,75.3,85.49452,10.194517,0.19661458333333334,453,2304,0.13538535,0.11924176
0_417_429,48.0,54.49686,6.4968605,0.1605902777777778,370,2304,0.13535126,0.11921532
11_531_596,134.1,152.24919,18.14919,0.3988715277777778,919,2304,0.13534072,0.119207144
10_4_295,75.53,85.74345,10.213448,0.2591145833333333,597,2304,0.13522372,0.119116366
0_305_554,122.0,138.49588,16.495874,0.2586805555555556,596,2304,0.13521208,0.11910733
0_12_638,43.58,49.47235,5.8923516,0.2322048611111111,535,2304,0.1352077,0.11910393
9_54_791,56.18,63.7758,7.5957985,0.22916666666666666,528,2304,0.13520467,0.119101584
0_142_578,53.100002,60.279083,7.179084,0.19661458333333334,453,2304,0.13519931,0.11909743
0_109_26,61.620003,69.94782,8.327821,0.2209201388888889,509,2304,0.135148,0.11905761
0_147_79,46.58,52.874805,6.294803,0.203125,468,2304,0.13513961,0.11905109
0_578_212,43.23,49.06905,5.839048,0.1484375,342,2304,0.13506936,0.11899655
7_859_447,59.010002,66.9799,7.969892,0.2400173611111111,553,2304,0.13506001,0.11898932
0_1_411,71.6,81.26962,9.669619,0.1644965277777778,379,2304,0.13505054,0.11898196
13_730_521,116.3,132.0036,15.703591,0.3155381944444444,727,2304,0.13502657,0.11896335
15_51_580,98.9,112.25233,13.352327,0.3229166666666667,744,2304,0.13500836,0.11894923
0_530_212,42.07,47.749264,5.6792617,0.1853298611111111,427,2304,0.13499552,0.11893925
0_551_500,42.600002,48.350117,5.750118,0.2421875,558,2304,0.13497928,0.11892666
0_209_638,68.270004,77.481415,9.211416,0.2764756944444444,637,2304,0.13492626,0.118885495
3_786_183,64.8,73.540016,8.740015,0.21875,504,2304,0.13487677,0.118847065
15_94_559,55.620003,63.12074,7.5007396,0.22178819444444445,511,2304,0.13485686,0.11883162
0_128_635,71.78,81.458626,9.678621,0.3033854166666667,699,2304,0.1348373,0.118816406
0_522_115,50.05,56.796574,6.7465744,0.1605902777777778,370,2304,0.1347967,0.11878488
14_77_473,47.0,53.33526,6.335258,0.2183159722222222,503,2304,0.13479273,0.1187818
16_565_638,88.93,100.91681,11.986809,0.2942708333333333,678,2304,0.13478926,0.11877911
0_744_635,75.0,85.10647,10.106467,0.2604166666666667,600,2304,0.1347529,0.11875087
4_105_596,67.200005,76.249954,9.049952,0.2912326388888889,671,2304,0.13467188,0.11868796
12_247_67,39.74,45.089985,5.349985,0.1566840277777778,361,2304,0.13462469,0.11865129
12_316_740,66.4,75.33894,8.93894,0.3146701388888889,725,2304,0.13462259,0.11864966
0_301_707,40.5,45.95188,5.451879,0.2183159722222222,503,2304,0.1346143,0.11864322
12_325_802,61.77,70.083984,8.313981,0.1284722222222222,296,2304,0.13459578,0.11862883
16_337_117,144.74,164.21925,19.47925,0.2947048611111111,679,2304,0.13458097,0.11861733
0_300_422,105.0,119.1271,14.127099,0.2777777777777778,640,2304,0.1345438,0.11858846
12_516_848,44.9,50.940067,6.040065,0.2443576388888889,563,2304,0.1345226,0.11857198
0_684_783,87.3,99.03721,11.737208,0.18619791666666666,429,2304,0.13444683,0.118513115
4_865_494,42.49,48.202618,5.712617,0.1796875,414,2304,0.13444614,0.118512586
0_289_41,90.770004,102.9642,12.1942,0.19010416666666666,438,2304,0.13434173,0.11843145
0_135_635,51.97,58.951668,6.9816685,0.2465277777777778,568,2304,0.13434036,0.11843038
0_282_26,65.44,74.23071,8.790712,0.23307291666666666,537,2304,0.1343324,0.11842419
0_555_369,39.57,44.88344,5.3134394,0.21961805555555555,506,2304,0.13427949,0.11838307
0_378_635,44.260002,50.19974,5.9397426,0.2113715277777778,487,2304,0.13420114,0.11832217
16_571_387,56.2,63.741417,7.5414147,0.19921875,459,2304,0.13418888,0.118312635
0_812_93,77.700005,88.12573,10.4257345,0.3081597222222222,710,2304,0.13417932,0.11830522
0_883_764,46.43,52.659172,6.229171,0.17708333333333334,408,2304,0.13416262,0.11829223
16_563_467,51.9,58.861332,6.9613304,0.2035590277777778,469,2304,0.13412967,0.11826661
12_90_740,60.800003,68.95482,8.1548195,0.3090277777777778,712,2304,0.1341253,0.11826323
5_7_559,62.7,71.10827,8.408264,0.23046875,531,2304,0.13410309,0.118245944
0_494_258,44.8,50.80381,6.003808,0.18359375,423,2304,0.13401358,0.11817633
16_527_834,161.3,182.91599,21.615984,0.3268229166666667,753,2304,0.13401106,0.11817438
13_789_503,42.2,47.854042,5.6540413,0.1870659722222222,431,2304,0.13398202,0.1181518
11_632_122,92.3,104.66399,12.363983,0.2513020833333333,579,2304,0.13395432,0.11813025
0_468_99,49.2,55.789986,6.5899835,0.1935763888888889,446,2304,0.13394275,0.11812126
12_319_824,45.55,51.649532,6.0995317,0.18272569444444445,421,2304,0.1339085,0.118094616
3_769_315,49.07,55.640636,6.5706363,0.22960069444444445,529,2304,0.13390332,0.1180906
0_2_638,72.6,82.32135,9.721348,0.2760416666666667,636,2304,0.13390286,0.118090235
0_382_310,63.39,71.87554,8.485543,0.2756076388888889,635,2304,0.1338625,0.118058845
0_442_510,53.2,60.321407,7.1214066,0.109375,252,2304,0.13386102,0.1180577
13_701_531,113.68,128.89676,15.216755,0.28515625,657,2304,0.13385604,0.11805382
0_420_26,88.65,100.514114,11.864114,0.2925347222222222,674,2304,0.13383095,0.1180343
12_425_222,42.7,48.414383,5.7143807,0.1987847222222222,458,2304,0.13382624,0.118030645
0_851_84,64.8,73.4718,8.671797,0.2699652777777778,622,2304,0.13382402,0.11802891
0_554_310,52.920002,60.001205,7.0812054,0.21614583333333334,498,2304,0.13380963,0.11801772
0_256_6,75.5,85.602615,10.102611,0.1931423611111111,445,2304,0.13380942,0.11801755
0_436_41,96.61,109.536766,12.926764,0.1792534722222222,413,2304,0.13380358,0.11801301
16_503_559,42.91,48.651302,5.7413015,0.23133680555555555,533,2304,0.13379869,0.1180092
13_779_507,50.940002,57.755627,6.815627,0.20182291666666666,465,2304,0.13379715,0.11800802
0_234_90,141.72,160.68124,18.96124,0.2764756944444444,637,2304,0.13379368,0.11800531
0_363_763,54.27,61.52871,7.2587066,0.1953125,450,2304,0.13375174,0.11797268
12_138_181,43.58,49.40777,5.8277683,0.2170138888888889,500,2304,0.13372575,0.11795247
0_554_707,47.0,53.284813,6.284812,0.21006944444444445,484,2304,0.1337194,0.11794753
0_24_500,63.170002,71.61673,8.446731,0.2339409722222222,539,2304,0.13371427,0.11794354
0_181_18,55.43,62.841618,7.4116163,0.22743055555555555,524,2304,0.13371128,0.11794121
0_237_136,57.9,65.640976,7.740974,0.2326388888888889,536,2304,0.13369557,0.11792899
5_111_699,46.7,52.9407,6.2407007,0.23697916666666666,546,2304,0.13363385,0.11788096
0_95_634,43.74,49.585033,5.8450336,0.23567708333333334,543,2304,0.1336313,0.11787899
0_115_635,51.100002,57.927326,6.8273244,0.20008680555555555,461,2304,0.13360712,0.11786017
2_82_531,64.090004,72.65242,8.56242,0.2530381944444444,583,2304,0.13359992,0.11785457
0_305_144,56.83,64.42209,7.592089,0.18359375,423,2304,0.13359298,0.11784916
0_246_688,47.100002,53.390823,6.2908235,0.1723090277777778,397,2304,0.13356313,0.11782593
0_434_774,71.08,80.569466,9.489468,0.2222222222222222,512,2304,0.13350405,0.11777995
16_466_834,116.9,132.502,15.601995,0.2973090277777778,685,2304,0.13346446,0.11774913
7_83_50,56.7,64.26734,7.567338,0.1896701388888889,437,2304,0.13346274,0.1177478
0_183_60,41.600002,47.15062,5.5506186,0.18619791666666666,429,2304,0.13342832,0.11772101
12_440_835,60.0,68.003,8.002999,0.1401909722222222,323,2304,0.13338332,0.11768597
15_737_291,53.64,60.793377,7.153378,0.2456597222222222,566,2304,0.13335903,0.117667064
0_557_16,61.0,69.13303,8.13303,0.2439236111111111,562,2304,0.13332836,0.11764318
0_586_321,49.61,56.2234,6.6134,0.2204861111111111,508,2304,0.1333078,0.11762718
0_867_23,53.25,60.346928,7.0969253,0.2209201388888889,509,2304,0.1332756,0.117602095
16_283_416,47.0,53.26386,6.2638597,0.2604166666666667,600,2304,0.13327362,0.11760056
3_823_44,101.200005,114.686584,13.486579,0.2309027777777778,532,2304,0.13326658,0.117595084
0_271_515,58.27,66.03481,7.764814,0.21397569444444445,493,2304,0.13325576,0.11758667
0_856_250,45.34,51.380623,6.0406203,0.1948784722222222,449,2304,0.13322939,0.117566116
0_471_84,78.36,88.79526,10.435255,0.2682291666666667,618,2304,0.13317068,0.11752041
3_107_403,67.340004,76.30716,8.967157,0.1935763888888889,446,2304,0.13316241,0.11751397
12_462_554,58.25,66.005455,7.755451,0.20789930555555555,479,2304,0.13314079,0.117497124
12_249_16,43.29,49.051304,5.761302,0.2074652777777778,478,2304,0.1330862,0.11745462
0_145_121,54.5,61.75304,7.2530413,0.1970486111111111,454,2304,0.13308333,0.117452376
0_741_79,42.9,48.607517,5.707518,0.23133680555555555,533,2304,0.13304238,0.11742048
4_290_291,71.78,81.32849,9.54849,0.2877604166666667,663,2304,0.13302438,0.11740645
0_257_296,101.65,115.16976,13.519759,0.3381076388888889,779,2304,0.13300304,0.117389835
0_707_481,215.0,243.58813,28.588137,0.453125,1044,2304,0.13296808,0.117362596
3_838_403,56.190002,63.661285,7.471283,0.21484375,495,2304,0.13296463,0.117359914
0_382_207,111.4,126.21037,14.810371,0.2808159722222222,647,2304,0.13294768,0.117346704
13_645_731,45.7,51.774933,6.0749307,0.1875,432,2304,0.13293065,0.117333435
16_573_635,83.29,94.361206,11.071208,0.2478298611111111,571,2304,0.13292362,0.11732796
0_135_598,40.0,45.315735,5.3157344,0.1918402777777778,442,2304,0.13289335,0.117304385
11_888_740,81.0,91.7636,10.763601,0.3368055555555556,776,2304,0.13288397,0.11729707
4_880_422,47.3,53.58469,6.2846894,0.1753472222222222,404,2304,0.1328687,0.11728517
0_180_27,40.600002,45.993877,5.393876,0.1618923611111111,373,2304,0.13285409,0.117273785
0_860_764,44.780003,50.728977,5.948978,0.21397569444444445,493,2304,0.132849,0.11726982
0_521_345,66.18,74.97178,8.791777,0.27734375,639,2304,0.13284643,0.11726782
7_318_320,60.95,69.04445,8.094449,0.24869791666666666,573,2304,0.13280474,0.11723533
16_333_715,64.6,73.17828,8.57828,0.2560763888888889,590,2304,0.13279073,0.1172244
12_444_689,41.4,46.895893,5.4958916,0.18489583333333334,426,2304,0.132751,0.11719345
0_843_109,39.260002,44.471706,5.211707,0.15494791666666666,357,2304,0.13274851,0.11719152
0_147_200,51.64,58.494255,6.8542533,0.24739583333333334,570,2304,0.13273148,0.11717823
0_548_127,42.08,47.664806,5.5848045,0.1540798611111111,355,2304,0.13271873,0.11716831
17_897_580,135.8,153.8137,18.013708,0.4201388888888889,968,2304,0.13264881,0.11711381
0_235_738,57.2,64.78631,7.5863094,0.24348958333333334,561,2304,0.13262779,0.117097415
3_784_860,75.74,85.78165,10.041645,0.2339409722222222,539,2304,0.13258047,0.11706053
16_283_856,66.0,74.74996,8.749958,0.13975694444444445,322,2304,0.13257512,0.117056355
0_229_525,41.7,47.227787,5.527786,0.20789930555555555,479,2304,0.1325608,0.1170452
12_388_222,43.9,49.71769,5.817689,0.21223958333333334,489,2304,0.13252139,0.11701447
16_501_578,46.100002,52.20894,6.108939,0.2092013888888889,482,2304,0.13251494,0.117009446
6_268_515,51.82,58.684254,6.864252,0.2222222222222222,512,2304,0.13246338,0.116969235
0_883_76,104.8,118.67445,13.874453,0.2269965277777778,523,2304,0.13238981,0.11691187
0_221_93,43.5,49.25719,5.7571898,0.20442708333333334,471,2304,0.1323492,0.116880186
16_765_682,64.32,72.82957,8.509564,0.18055555555555555,416,2304,0.13230044,0.116842166
0_271_58,48.54,54.961857,6.4218554,0.22265625,513,2304,0.13230027,0.11684204
13_694_346,41.7,47.21498,5.5149794,0.1736111111111111,400,2304,0.1322537,0.11680571
0_8_638,63.15,71.501495,8.351497,0.2513020833333333,579,2304,0.13224857,0.11680171
3_768_177,40.36,45.69699,5.3369894,0.21484375,495,2304,0.13223462,0.11679083
1_381_350,54.39,61.58192,7.19192,0.2387152777777778,550,2304,0.13222872,0.11678622
0_8_634,51.22,57.992348,6.772345,0.2526041666666667,582,2304,0.13222072,0.116779976
3_858_770,41.79,47.315044,5.5250454,0.2191840277777778,505,2304,0.13220975,0.11677143
12_447_583,40.9,46.307217,5.407218,0.11328125,261,2304,0.13220581,0.11676837
0_348_26,58.66,66.41494,7.754942,0.2643229166666667,609,2304,0.13220154,0.11676502
0_551_345,58.56,66.29988,7.7398806,0.2756076388888889,635,2304,0.13217008,0.11674049
12_357_351,77.020004,87.19412,10.17412,0.21788194444444445,502,2304,0.13209711,0.11668355
3_317_626,40.95,46.354977,5.404977,0.17317708333333334,399,2304,0.13198966,0.11659971
15_437_351,41.55,47.032715,5.4827156,0.2065972222222222,476,2304,0.13195466,0.11657238
0_288_554,73.770004,83.5027,9.732697,0.19444444444444445,448,2304,0.13193297,0.11655547
0_173_212,58.5,66.2177,7.717696,0.21614583333333334,498,2304,0.13192643,0.116550356
4_869_740,78.0,88.28816,10.288164,0.24696180555555555,569,2304,0.13189954,0.116529375
0_53_140,71.700005,81.15436,9.454356,0.2777777777777778,640,2304,0.13185991,0.11649844
0_373_567,49.2,55.68735,6.487352,0.1736111111111111,400,2304,0.13185674,0.11649597
0_741_23,63.77,72.17722,8.40722,0.2495659722222222,575,2304,0.1318366,0.11648023
0_164_370,45.9,51.942017,6.042017,0.2165798611111111,499,2304,0.13163435,0.11632234
0_535_250,62.280003,70.47744,8.197436,0.2595486111111111,598,2304,0.13162228,0.11631291
3_795_834,100.8,114.06675,13.26675,0.3229166666666667,744,2304,0.13161458,0.1163069
0_151_829,68.4,77.40194,9.001942,0.2638888888888889,608,2304,0.13160734,0.11630124
0_95_783,75.5,85.43398,9.933981,0.1870659722222222,431,2304,0.13157591,0.11627669
15_509_117,99.200005,112.24958,13.049581,0.2565104166666667,591,2304,0.13154818,0.11625505
0_555_634,75.0,84.865456,9.865456,0.2964409722222222,683,2304,0.1315394,0.11624819
12_244_758,41.9,47.411377,5.511378,0.20789930555555555,479,2304,0.13153645,0.116245896
0_595_136,63.4,71.7393,8.339299,0.21744791666666666,501,2304,0.13153468,0.116244495
16_549_802,59.600002,67.43882,7.838816,0.12413194444444445,286,2304,0.13152376,0.116235964
11_651_635,76.36,86.40033,10.040331,0.2630208333333333,606,2304,0.13148679,0.11620709
5_50_683,47.5,53.74463,6.24463,0.1753472222222222,404,2304,0.1314659,0.11619077
4_98_259,45.8,51.8207,6.0207024,0.22005208333333334,507,2304,0.13145639,0.11618334
11_430_409,39.5,44.689957,5.1899557,0.2113715277777778,487,2304,0.13139129,0.11613248
0_781_6,101.6,114.94918,13.349178,0.2365451388888889,545,2304,0.13138956,0.116131134
13_584_195,42.08,47.608433,5.5284305,0.1879340277777778,433,2304,0.13137904,0.116122924
5_427_525,56.710003,64.15879,7.448792,0.2699652777777778,622,2304,0.13134882,0.11609932
12_421_656,60.870003,68.86464,7.9946346,0.21788194444444445,502,2304,0.13133948,0.11609201
0_182_553,44.8,50.68247,5.8824677,0.1701388888888889,392,2304,0.13130508,0.11606514
0_812_635,71.200005,80.54797,9.347971,0.23133680555555555,533,2304,0.13129172,0.1160547
0_61_190,56.920002,64.393074,7.473071,0.20052083333333334,462,2304,0.13129078,0.11605396
12_876_650,53.27,60.26242,6.992419,0.1597222222222222,368,2304,0.13126373,0.116032824
0_192_222,43.100002,48.75733,5.6573296,0.2556423611111111,589,2304,0.13126054,0.116030335
12_207_140,39.39,44.559864,5.169863,0.16883680555555555,389,2304,0.13124812,0.11602063
3_723_191,75.630005,85.55468,9.924676,0.2092013888888889,482,2304,0.1312267,0.11600389
0_236_644,78.0,88.233955,10.233951,0.2777777777777778,640,2304,0.1312045,0.11598653
13_689_45,80.810005,91.412224,10.602224,0.19618055555555555,452,2304,0.1311994,0.11598257
0_521_430,47.16,53.346443,6.186441,0.2131076388888889,491,2304,0.13117984,0.11596726
12_350_835,96.8,109.49388,12.693879,0.1762152777777778,406,2304,0.1311351,0.115932316
13_761_458,65.16,73.70352,8.54352,0.2712673611111111,625,2304,0.13111602,0.11591739
6_508_190,67.39,76.22373,8.8337345,0.23741319444444445,547,2304,0.13108376,0.11589218
16_649_481,50.18,56.755856,6.575855,0.22352430555555555,515,2304,0.13104533,0.11586214
1_26_151,42.9,48.52082,5.620819,0.20703125,477,2304,0.13102143,0.115843445
13_747_507,59.0,66.72992,7.7299175,0.2322048611111111,535,2304,0.13101555,0.115838856
0_489_638,65.25,73.79725,8.547246,0.2751736111111111,634,2304,0.13099228,0.11582066
0_192_486,123.97,140.2078,16.23779,0.19661458333333334,453,2304,0.1309816,0.11581232
0_411_793,50.07,56.62672,6.5567183,0.1618923611111111,373,2304,0.13095103,0.115788415
0_442_60,40.07,45.316864,5.246864,0.2269965277777778,523,2304,0.13094245,0.11578171
0_302_452,52.0,58.806313,6.8063107,0.2977430555555556,686,2304,0.1308906,0.115741156
3_117_125,46.86,52.99283,6.132826,0.19835069444444445,457,2304,0.1308755,0.115729354
0_741_847,47.920002,54.189976,6.2699738,0.23046875,531,2304,0.13084252,0.115703575
4_863_296,44.370003,50.17412,5.8041205,0.16145833333333334,372,2304,0.13081181,0.11567956
0_335_58,70.24,79.427574,9.187573,0.2769097222222222,638,2304,0.13080259,0.11567234
0_211_634,69.31,78.37403,9.064033,0.3263888888888889,752,2304,0.13077526,0.11565097
3_800_556,47.79,54.039528,6.249525,0.1644965277777778,379,2304,0.13077056,0.11564729
3_724_177,47.170002,53.336792,6.166792,0.203125,468,2304,0.13073546,0.11561985
0_679_291,40.08,45.319004,5.239002,0.2387152777777778,550,2304,0.13071363,0.11560277
13_626_272,91.340004,103.27868,11.938677,0.2994791666666667,690,2304,0.1307059,0.11559673
0_169_190,51.08,57.75584,6.675839,0.18446180555555555,425,2304,0.1306938,0.11558726
0_154_15,40.440002,45.723568,5.283566,0.1892361111111111,436,2304,0.13065197,0.11555454
0_194_310,92.55,104.63684,12.08684,0.2582465277777778,595,2304,0.13059793,0.115512274
16_524_310,49.620003,56.100086,6.4800863,0.2261284722222222,521,2304,0.13059424,0.11550938
0_596_500,54.9,62.06737,7.1673694,0.24088541666666666,555,2304,0.13055317,0.11547725
16_360_191,202.90001,229.38684,26.486837,0.3776041666666667,870,2304,0.13054132,0.11546799
16_561_264,70.0,79.13778,9.137781,0.13541666666666666,312,2304,0.13053973,0.115466736
16_445_596,71.6,80.94635,9.346352,0.2586805555555556,596,2304,0.13053565,0.11546353
0_234_806,61.7,69.753876,8.053872,0.2052951388888889,473,2304,0.13053277,0.11546128
11_608_729,42.8,48.38516,5.5851564,0.20182291666666666,465,2304,0.13049431,0.11543119
0_186_99,50.68,57.29316,6.6131597,0.2131076388888889,491,2304,0.13048854,0.11542669
16_568_631,57.7,65.22373,7.5237317,0.24479166666666666,564,2304,0.13039397,0.11535267
13_698_196,57.38,64.86116,7.4811616,0.1970486111111111,454,2304,0.13037924,0.115341164
0_1_653,43.64,49.329212,5.689213,0.2300347222222222,530,2304,0.13036694,0.115331516
12_249_231,48.4,54.70619,6.306189,0.1623263888888889,374,2304,0.13029316,0.11527378
0_757_783,81.1,91.66628,10.566283,0.20789930555555555,479,2304,0.1302871,0.11526903
3_787_356,59.81,67.601685,7.791684,0.2934027777777778,676,2304,0.13027394,0.11525873
16_330_190,39.15,44.24859,5.0985875,0.16796875,387,2304,0.13023211,0.11522599
3_106_183,59.960003,67.767006,7.8070025,0.22960069444444445,529,2304,0.1302035,0.11520359
0_640_19,144.8,163.64484,18.844831,0.3684895833333333,849,2304,0.13014387,0.1151569
0_335_764,59.420002,67.15112,7.731126,0.2131076388888889,491,2304,0.13010982,0.11513025
14_80_190,53.79,60.78854,6.9985385,0.1818576388888889,419,2304,0.13010854,0.11512924
8_15_666,52.8,59.666977,6.8669763,0.16102430555555555,371,2304,0.13005637,0.11508839
1_27_195,39.13,44.219067,5.0890665,0.22743055555555555,524,2304,0.13005537,0.115087606
16_324_824,41.55,46.953617,5.403615,0.2026909722222222,467,2304,0.1300509,0.115084104
16_519_763,45.83,51.79017,5.960168,0.1875,432,2304,0.13004948,0.115083
0_18_806,65.3,73.78593,8.485924,0.2243923611111111,517,2304,0.12995288,0.11500735
4_833_145,61.0,68.92605,7.926047,0.2265625,522,2304,0.12993519,0.11499349
0_405_76,130.7,147.67444,16.974443,0.3220486111111111,742,2304,0.12987332,0.11494503
0_843_634,64.25,72.59045,8.340447,0.2222222222222222,512,2304,0.1298124,0.11489732
3_821_290,45.62,51.541817,5.9218154,0.19921875,459,2304,0.12980744,0.114893414
0_153_638,74.520004,84.19279,9.67279,0.2669270833333333,615,2304,0.12980124,0.11488858
16_279_194,55.18,62.336437,7.1564374,0.24869791666666666,573,2304,0.1296926,0.11480344
0_555_94,49.7,56.144985,6.4449825,0.16710069444444445,385,2304,0.12967771,0.11479177
15_510_194,55.71,62.932037,7.222037,0.2725694444444444,628,2304,0.12963627,0.1147593
6_497_715,41.780003,47.194183,5.4141836,0.19010416666666666,438,2304,0.12958792,0.11472142
11_631_26,51.41,58.07177,6.6617684,0.16883680555555555,389,2304,0.12958118,0.11471613
0_890_296,91.03,102.8222,11.792199,0.3051215277777778,703,2304,0.1295419,0.11468534
12_876_578,44.02,49.722248,5.702246,0.17317708333333334,399,2304,0.12953763,0.11468199
0_678_638,89.37,100.93406,11.56406,0.2925347222222222,674,2304,0.12939532,0.11457045
0_312_847,39.440002,44.540848,5.100848,0.2348090277777778,541,2304,0.12933184,0.114520684
0_373_166,93.490005,105.58051,12.0905075,0.2526041666666667,582,2304,0.12932406,0.114514574
0_411_469,47.64,53.799168,6.1591673,0.19618055555555555,452,2304,0.12928563,0.11448444
0_704_765,42.56,48.05981,5.49981,0.2009548611111111,463,2304,0.12922487,0.11443678
14_68_620,55.9,63.121033,7.2210326,0.20572916666666666,474,2304,0.12917767,0.11439978
0_707_93,43.04,48.59911,5.5591097,0.21180555555555555,488,2304,0.12916146,0.114387065
0_664_201,60.0,67.74917,7.749167,0.23177083333333334,534,2304,0.12915279,0.114380255
0_229_387,109.6,123.75414,14.154142,0.2543402777777778,586,2304,0.12914364,0.11437308
0_131_636,42.86,48.394726,5.534725,0.20833333333333334,480,2304,0.12913498,0.114366286
0_132_76,82.85,93.54723,10.697231,0.2465277777777778,568,2304,0.12911566,0.11435112
0_239_115,48.9,55.21358,6.31358,0.18272569444444445,421,2304,0.12911206,0.114348315
12_349_6,80.590004,90.99507,10.405072,0.19401041666666666,447,2304,0.1291112,0.114347644
0_511_201,50.9,57.47176,6.5717573,0.22786458333333334,525,2304,0.12911114,0.11434759
3_756_860,80.28,90.64494,10.364944,0.21354166666666666,492,2304,0.12910992,0.11434664
12_251_596,89.4,100.9412,11.541199,0.3111979166666667,717,2304,0.12909618,0.11433586
0_511_193,52.7,59.502304,6.8023043,0.19444444444444445,448,2304,0.12907597,0.11432002
14_457_218,46.95,53.00745,6.05745,0.19401041666666666,447,2304,0.12901916,0.11427544
16_466_468,46.4,52.384525,5.9845233,0.17838541666666666,411,2304,0.12897679,0.114242196
16_355_11,92.1,103.97595,11.875949,0.2443576388888889,563,2304,0.12894624,0.11421823
12_265_235,43.3,48.88336,5.583361,0.18836805555555555,434,2304,0.12894599,0.11421803
0_188_635,87.950005,99.28939,11.339387,0.2925347222222222,674,2304,0.12892991,0.11420543
15_737_240,42.600002,48.09238,5.492378,0.2109375,486,2304,0.12892906,0.11420475
11_20_291,102.61,115.833405,13.223401,0.3211805555555556,740,2304,0.12887049,0.11415879
3_828_125,48.08,54.27399,6.193989,0.22743055555555555,524,2304,0.12882672,0.11412444
12_444_6,79.42,89.65136,10.2313595,0.2243923611111111,517,2304,0.12882598,0.114123866
12_248_631,56.210003,63.44956,7.2395577,0.2842881944444444,655,2304,0.12879483,0.11409942
0_253_411,51.7,58.358074,6.6580734,0.14713541666666666,339,2304,0.12878285,0.11409001
13_588_141,47.0,53.052605,6.052604,0.2760416666666667,636,2304,0.12877882,0.114086844
11_672_121,50.3,56.777172,6.477173,0.18663194444444445,430,2304,0.12877083,0.114080586
12_384_548,42.760002,48.265057,5.5050564,0.24305555555555555,560,2304,0.12874313,0.11405884
0_781_525,51.350002,57.956226,6.606224,0.21961805555555555,506,2304,0.1286509,0.11398644
0_420_411,53.100002,59.929375,6.829374,0.140625,324,2304,0.12861344,0.11395703
3_842_385,39.33,44.38813,5.058131,0.1935763888888889,446,2304,0.12860745,0.11395234
0_271_764,46.79,52.807247,6.0172467,0.22526041666666666,519,2304,0.12860112,0.11394737
0_176_635,55.870003,63.052853,7.182851,0.24131944444444445,556,2304,0.12856364,0.11391794
0_578_115,40.23,45.400703,5.170701,0.16145833333333334,372,2304,0.12852849,0.11389033
3_823_191,88.66,100.05499,11.394989,0.22005208333333334,507,2304,0.12852457,0.11388726
0_843_506,41.09,46.37098,5.2809806,0.15885416666666666,366,2304,0.12852228,0.11388546
0_135_638,67.0,75.61079,8.610784,0.2743055555555556,632,2304,0.12851916,0.113883
0_525_740,69.8,78.76975,8.969753,0.2777777777777778,640,2304,0.12850648,0.113873065
0_143_645,54.04,60.983906,6.9439063,0.2170138888888889,500,2304,0.12849568,0.11386457
0_100_140,53.2,60.034805,6.8348036,0.23307291666666666,537,2304,0.12847374,0.11384735
0_104_296,64.130005,72.367424,8.237425,0.2543402777777778,586,2304,0.12844884,0.1138278
0_494_345,55.940002,63.12483,7.1848273,0.2526041666666667,582,2304,0.1284381,0.11381935
0_386_290,41.88,47.25744,5.377437,0.2426215277777778,559,2304,0.12840107,0.11379028
0_314_578,106.670006,120.36542,13.695415,0.2730034722222222,629,2304,0.12839049,0.11378197
0_232_115,61.61,69.51761,7.9076066,0.13975694444444445,322,2304,0.1283494,0.11374969
0_679_793,40.22,45.382065,5.1620646,0.17317708333333334,399,2304,0.12834571,0.1137468
0_153_79,48.14,54.318466,6.178467,0.2230902777777778,514,2304,0.12834373,0.113745235
0_282_600,131.90001,148.8138,16.913794,0.4001736111111111,922,2304,0.12823194,0.11365743
16_295_190,61.010002,68.83223,7.8222294,0.2109375,486,2304,0.12821224,0.113641955
6_474_190,84.060005,94.83708,10.777077,0.2560763888888889,590,2304,0.12820695,0.11363779
0_34_774,54.4,61.374405,6.9744053,0.23697916666666666,546,2304,0.12820597,0.11363703
